regione Piemonte,"Regione Piemonte, Via Palazzo di Città, Centro, Circoscrizione 1, Torino, Piemonte, 10122, Italia",emergency,defibrillator,0.2101,"/toˈrino/ , ; Turin in piemontese [tyˈriŋ] , ) è un comune italiano di 844 056 abitanti (al 31 agosto 2022), quarto comune italiano per popolazione e capoluogo della regione Piemonte e dell'omonima città metropolitana. Cuore di un'area metropolitana che conta circa 1,7 milioni di abitanti, Torino è il terzo complesso economico-produttivo del Paese (insieme a Milano e Genova componeva il triangolo industriale negli anni del boom economico) e costituisce uno dei maggiori poli universitari, artistici, turistici, scientifici e culturali d'Italia."
Unicredit,"Unicredit, 19, Piazza Libertà, Centro Storico, Lissone, Monza e della Brianza, Lombardia, 20851, Italia",amenity,bank,0.11010000000000002,"Le fondazioni bancarie Compagnia di San Paolo e Fondazione CRT operano in campo sociale, culturale e filantropico e sono rispettivamente la seconda e la terza fondazione d'origine bancaria d'Italia per dimensione patrimoniale; la prima è la principale azionista del gruppo Intesa Sanpaolo, mentre la seconda fa parte della compagine azionaria di Unicredit. Anche le banche di private banking e d'investimento Fideuram e Banca Investis hanno sede a Torino, così come la più piccola Banca del Piemonte."
Fideuram,"Fideuram, Via Giuseppe Mazzini, Motta, Giubiano, Biumo Superiore, Varese, Lombardia, 21100, Italia",amenity,bank,0.11010000000000002,"la prima è la principale azionista del gruppo Intesa Sanpaolo, mentre la seconda fa parte della compagine azionaria di Unicredit. Anche le banche di private banking e d'investimento Fideuram e Banca Investis hanno sede a Torino, così come la più piccola Banca del Piemonte. Altre aziende di rilievo in territorio torinese sono: Lavazza, Caffè Vergnano, Martini & Rossi, Alpitour, Reply, Avio Aero, Basic Net (Robe di Kappa), Carlo Pignatelli, De Fonseca, Sabelt, Sparco, Seven, Urmet, Kelémata e il Gruppo Armando Testa."
Lavazza,"Lavazza, Leibnizstraße, Großgartach, Leingarten, Landkreis Heilbronn, Baden-Württemberg, 74211, Deutschland",amenity,cafe,0.11010000000000002,"Anche le banche di private banking e d'investimento Fideuram e Banca Investis hanno sede a Torino, così come la più piccola Banca del Piemonte. Altre aziende di rilievo in territorio torinese sono: Lavazza, Caffè Vergnano, Martini & Rossi, Alpitour, Reply, Avio Aero, Basic Net (Robe di Kappa), Carlo Pignatelli, De Fonseca, Sabelt, Sparco, Seven, Urmet, Kelémata e il Gruppo Armando Testa. A Torino o nella sua città metropolitana hanno sede legale anche diverse filiali italiane di società estere come Suzuki, Vodafone Italia, Bavaria, Diageo, Michelin, Kimberly-Clark, Petronas, Mizuno e SKF."
Caffè Vergnano,"Caffè Vergnano 1882, 32, Via Vittorio Emanuele II, Chieri, Torino, Piemonte, 10023, Italia",amenity,cafe,0.2001,"Anche le banche di private banking e d'investimento Fideuram e Banca Investis hanno sede a Torino, così come la più piccola Banca del Piemonte. Altre aziende di rilievo in territorio torinese sono: Lavazza, Caffè Vergnano, Martini & Rossi, Alpitour, Reply, Avio Aero, Basic Net (Robe di Kappa), Carlo Pignatelli, De Fonseca, Sabelt, Sparco, Seven, Urmet, Kelémata e il Gruppo Armando Testa. A Torino o nella sua città metropolitana hanno sede legale anche diverse filiali italiane di società estere come Suzuki, Vodafone Italia, Bavaria, Diageo, Michelin, Kimberly-Clark, Petronas, Mizuno e SKF."
Reply,"Reply, Pista di Prova del Lingotto, Nizza Millefonti, Circoscrizione 8, Torino, Piemonte, 10126, Italia",office,company,0.11010000000000002,"Anche le banche di private banking e d'investimento Fideuram e Banca Investis hanno sede a Torino, così come la più piccola Banca del Piemonte. Altre aziende di rilievo in territorio torinese sono: Lavazza, Caffè Vergnano, Martini & Rossi, Alpitour, Reply, Avio Aero, Basic Net (Robe di Kappa), Carlo Pignatelli, De Fonseca, Sabelt, Sparco, Seven, Urmet, Kelémata e il Gruppo Armando Testa. A Torino o nella sua città metropolitana hanno sede legale anche diverse filiali italiane di società estere come Suzuki, Vodafone Italia, Bavaria, Diageo, Michelin, Kimberly-Clark, Petronas, Mizuno e SKF."
Urmet,"Urmet, 167, Via di Castel Romano, Municipio Roma IX, Roma, Roma Capitale, Lazio, Italia",office,company,0.11010000000000002,"Anche le banche di private banking e d'investimento Fideuram e Banca Investis hanno sede a Torino, così come la più piccola Banca del Piemonte. Altre aziende di rilievo in territorio torinese sono: Lavazza, Caffè Vergnano, Martini & Rossi, Alpitour, Reply, Avio Aero, Basic Net (Robe di Kappa), Carlo Pignatelli, De Fonseca, Sabelt, Sparco, Seven, Urmet, Kelémata e il Gruppo Armando Testa. A Torino o nella sua città metropolitana hanno sede legale anche diverse filiali italiane di società estere come Suzuki, Vodafone Italia, Bavaria, Diageo, Michelin, Kimberly-Clark, Petronas, Mizuno e SKF."
Diageo,"Diageo, Cinzano, Santa Vittoria d'Alba, Cuneo, Piemonte, 12069, Italia",landuse,industrial,0.30999999999999994,"Altre aziende di rilievo in territorio torinese sono: Lavazza, Caffè Vergnano, Martini & Rossi, Alpitour, Reply, Avio Aero, Basic Net (Robe di Kappa), Carlo Pignatelli, De Fonseca, Sabelt, Sparco, Seven, Urmet, Kelémata e il Gruppo Armando Testa. A Torino o nella sua città metropolitana hanno sede legale anche diverse filiali italiane di società estere come Suzuki, Vodafone Italia, Bavaria, Diageo, Michelin, Kimberly-Clark, Petronas, Mizuno e SKF. Negli anni la città ha attraversato una lunga fase di riconversione industriale, sia per la crisi dell'industria metalmeccanica, sia per la tendenza delle aziende dei paesi avanzati a trasferire le loro produzioni manifatturiere nei paesi in via di sviluppo."
Kimberly-Clark,"Kimberly-Clark, Villey-Saint-Étienne, Toul, Meurthe-et-Moselle, Grand Est, France métropolitaine, 54200, France",landuse,industrial,0.39999999999999997,"Altre aziende di rilievo in territorio torinese sono: Lavazza, Caffè Vergnano, Martini & Rossi, Alpitour, Reply, Avio Aero, Basic Net (Robe di Kappa), Carlo Pignatelli, De Fonseca, Sabelt, Sparco, Seven, Urmet, Kelémata e il Gruppo Armando Testa. A Torino o nella sua città metropolitana hanno sede legale anche diverse filiali italiane di società estere come Suzuki, Vodafone Italia, Bavaria, Diageo, Michelin, Kimberly-Clark, Petronas, Mizuno e SKF. Negli anni la città ha attraversato una lunga fase di riconversione industriale, sia per la crisi dell'industria metalmeccanica, sia per la tendenza delle aziende dei paesi avanzati a trasferire le loro produzioni manifatturiere nei paesi in via di sviluppo."
Petronas,"Petronas, ဗဟန်း, Western District, Yangon, ရန်ကုန်တိုင်းဒေသကြီး, မြန်မာ",landuse,commercial,0.30999999999999994,"Altre aziende di rilievo in territorio torinese sono: Lavazza, Caffè Vergnano, Martini & Rossi, Alpitour, Reply, Avio Aero, Basic Net (Robe di Kappa), Carlo Pignatelli, De Fonseca, Sabelt, Sparco, Seven, Urmet, Kelémata e il Gruppo Armando Testa. A Torino o nella sua città metropolitana hanno sede legale anche diverse filiali italiane di società estere come Suzuki, Vodafone Italia, Bavaria, Diageo, Michelin, Kimberly-Clark, Petronas, Mizuno e SKF. Negli anni la città ha attraversato una lunga fase di riconversione industriale, sia per la crisi dell'industria metalmeccanica, sia per la tendenza delle aziende dei paesi avanzati a trasferire le loro produzioni manifatturiere nei paesi in via di sviluppo."
SKF,"SKF Industrie S.p.A., Airasca, Torino, Piemonte, 10060, Italia",landuse,industrial,0.29999999999999993,"Altre aziende di rilievo in territorio torinese sono: Lavazza, Caffè Vergnano, Martini & Rossi, Alpitour, Reply, Avio Aero, Basic Net (Robe di Kappa), Carlo Pignatelli, De Fonseca, Sabelt, Sparco, Seven, Urmet, Kelémata e il Gruppo Armando Testa. A Torino o nella sua città metropolitana hanno sede legale anche diverse filiali italiane di società estere come Suzuki, Vodafone Italia, Bavaria, Diageo, Michelin, Kimberly-Clark, Petronas, Mizuno e SKF. Negli anni la città ha attraversato una lunga fase di riconversione industriale, sia per la crisi dell'industria metalmeccanica, sia per la tendenza delle aziende dei paesi avanzati a trasferire le loro produzioni manifatturiere nei paesi in via di sviluppo."
Centro del design,"Circolo del design, Via Giovanni Giolitti, Borgo Nuovo, Circoscrizione 1, Torino, Piemonte, 10123, Italia",amenity,arts_centre,0.2001,"Nato per coordinare tutte le attività di ricerca e di produzione del settore ICT dell'area torinese, attualmente vi sono impegnate circa 6000 imprese. Un'altra operazione importante è stata la riconversione di una parte della superficie occupata dalla fabbrica di Mirafiori, sostenuta dal progetto Torino Nuova Economia che, anche grazie alla collaborazione con il Politecnico, ospita il Centro del design . L'evento olimpico del 2006 ha contribuito a diminuire il ristagno economico."
Spine,"sentiero che sta scomparendo (pruni, spine, alberi): necessità manutenzione urgente (roncola), Rovegno, Fascia, Genova, Liguria, 16020, Italia",highway,path,0.17499999999999996,"L'evento olimpico del 2006 ha contribuito a diminuire il ristagno economico. Grandi opere pubbliche come quelle per il Passante Ferroviario, la Metropolitana e le Spine hanno ridisegnato e stanno ridisegnando il volto della città. Culla del cinema italiano, grazie all'associazione Torino Film Commission, la città è diventata un'apprezzata quinta per l'ambientazione e la produzione di film, pubblicità e video musicali."
A4,"Fleet Street, Blackfriars, City of London, Greater London, England, EC4Y 1BN, United Kingdom",highway,primary,0.47826992639074445,"Su Torino convergono cinque autostrade (tra cui è particolarmente importante quella in direzione della Francia) e un raccordo autostradale: A4 Torino - Milano - Brescia - Verona - Venezia - Trieste A5 Torino - Ivrea - Aosta - Traforo del Monte Bianco A6 Torino - Fossano - Savona A21 Torino - Alessandria - Piacenza - Brescia A32 Torino - Susa - Bardonecchia - Traforo stradale del Frejus RA10 Torino - Caselle Torinese - Aeroporto di Torino-Caselle La tangenzale di Torino è la A55, divisa in Tangenziale Nord e Tangenziale Sud, va da nord est fino a sud est passando in maniera semicircolare da ovest. Inoltre comprende la tratta da Torino fino a Pinerolo."
Torino - Ivrea -,"Ivrea, Corso Giulio Cesare, Pietra Alta, Circoscrizione 6, Torino, Piemonte, 10156, Italia",railway,tram_stop,0.22010000000000002,"Su Torino convergono cinque autostrade (tra cui è particolarmente importante quella in direzione della Francia) e un raccordo autostradale: A4 Torino - Milano - Brescia - Verona - Venezia - Trieste A5 Torino - Ivrea - Aosta - Traforo del Monte Bianco A6 Torino - Fossano - Savona A21 Torino - Alessandria - Piacenza - Brescia A32 Torino - Susa - Bardonecchia - Traforo stradale del Frejus RA10 Torino - Caselle Torinese - Aeroporto di Torino-Caselle La tangenzale di Torino è la A55, divisa in Tangenziale Nord e Tangenziale Sud, va da nord est fino a sud est passando in maniera semicircolare da ovest. Inoltre comprende la tratta da Torino fino a Pinerolo."
Alessandria - Piacenza -,"Vicolo Piacenza, Murisengo, Alessandria, Piemonte, Italia",highway,residential,0.31,"Su Torino convergono cinque autostrade (tra cui è particolarmente importante quella in direzione della Francia) e un raccordo autostradale: A4 Torino - Milano - Brescia - Verona - Venezia - Trieste A5 Torino - Ivrea - Aosta - Traforo del Monte Bianco A6 Torino - Fossano - Savona A21 Torino - Alessandria - Piacenza - Brescia A32 Torino - Susa - Bardonecchia - Traforo stradale del Frejus RA10 Torino - Caselle Torinese - Aeroporto di Torino-Caselle La tangenzale di Torino è la A55, divisa in Tangenziale Nord e Tangenziale Sud, va da nord est fino a sud est passando in maniera semicircolare da ovest. Inoltre comprende la tratta da Torino fino a Pinerolo."
A55,"Gwibffordd Gogledd Cymru / North Wales Expressway, Madryn, Aber, Abergwyngregyn, Gwynedd, Cymru / Wales, LL33 0HE, United Kingdom",highway,trunk,0.09999999999999998,"Su Torino convergono cinque autostrade (tra cui è particolarmente importante quella in direzione della Francia) e un raccordo autostradale: A4 Torino - Milano - Brescia - Verona - Venezia - Trieste A5 Torino - Ivrea - Aosta - Traforo del Monte Bianco A6 Torino - Fossano - Savona A21 Torino - Alessandria - Piacenza - Brescia A32 Torino - Susa - Bardonecchia - Traforo stradale del Frejus RA10 Torino - Caselle Torinese - Aeroporto di Torino-Caselle La tangenzale di Torino è la A55, divisa in Tangenziale Nord e Tangenziale Sud, va da nord est fino a sud est passando in maniera semicircolare da ovest. Inoltre comprende la tratta da Torino fino a Pinerolo."
Tangenziale Nord,"Tangenziale Nord, Cascina Campeggi, Pavia, Lombardia, 27100, Italia",highway,trunk,0.3,"Su Torino convergono cinque autostrade (tra cui è particolarmente importante quella in direzione della Francia) e un raccordo autostradale: A4 Torino - Milano - Brescia - Verona - Venezia - Trieste A5 Torino - Ivrea - Aosta - Traforo del Monte Bianco A6 Torino - Fossano - Savona A21 Torino - Alessandria - Piacenza - Brescia A32 Torino - Susa - Bardonecchia - Traforo stradale del Frejus RA10 Torino - Caselle Torinese - Aeroporto di Torino-Caselle La tangenzale di Torino è la A55, divisa in Tangenziale Nord e Tangenziale Sud, va da nord est fino a sud est passando in maniera semicircolare da ovest. Inoltre comprende la tratta da Torino fino a Pinerolo."
Tangenziale Sud,"Tangenziale Sud, Cominetti, Vercelli, Piemonte, 13100, Italia",highway,primary,0.3,"Su Torino convergono cinque autostrade (tra cui è particolarmente importante quella in direzione della Francia) e un raccordo autostradale: A4 Torino - Milano - Brescia - Verona - Venezia - Trieste A5 Torino - Ivrea - Aosta - Traforo del Monte Bianco A6 Torino - Fossano - Savona A21 Torino - Alessandria - Piacenza - Brescia A32 Torino - Susa - Bardonecchia - Traforo stradale del Frejus RA10 Torino - Caselle Torinese - Aeroporto di Torino-Caselle La tangenzale di Torino è la A55, divisa in Tangenziale Nord e Tangenziale Sud, va da nord est fino a sud est passando in maniera semicircolare da ovest. Inoltre comprende la tratta da Torino fino a Pinerolo."
Torino Dora,"Torino (Lungo Dora Siena/v. Rossini), Lungo Dora Siena, Rossini, Circoscrizione 7, Torino, Piemonte, 10124, Italia",highway,bus_stop,0.2101,"è costituita principalmente da linee ferroviarie RFI ma anche da linee locali GTT. La tratta urbana di competenza del GTT è quella che parte da Torino Dora e che va sino alla periferia Nord al confine con il comune di Venaria Reale (direzione Caselle Torinese - Aeroporto Sandro Pertini - Ceres). Le linee ferroviarie principali che si dipartono da Torino sono quelle che vanno verso Genova (via Asti e Alessandria), verso Milano (via Novara e Vercelli) e verso la Francia (via Bardonecchia e il Traforo ferroviario del Frejus) e Ventimiglia (via Cuneo e il Traforo ferroviario del Colle di Tenda)."
via Bardonecchia,"Via Bardonecchia, Cenisia, Circoscrizione 3, Torino, Piemonte, 10139, Italia",highway,residential,0.3,"La tratta urbana di competenza del GTT è quella che parte da Torino Dora e che va sino alla periferia Nord al confine con il comune di Venaria Reale (direzione Caselle Torinese - Aeroporto Sandro Pertini - Ceres). Le linee ferroviarie principali che si dipartono da Torino sono quelle che vanno verso Genova (via Asti e Alessandria), verso Milano (via Novara e Vercelli) e verso la Francia (via Bardonecchia e il Traforo ferroviario del Frejus) e Ventimiglia (via Cuneo e il Traforo ferroviario del Colle di Tenda). Ci sono poi linee minori verso Ivrea-Aosta, Mondovì-Savona, Pinerolo-Torre Pellice, Trofarello-Chieri, Cirié-Lanzo Torinese-Ceres e Rivarolo Canavese-Cuorgnè-Pont Canavese."
Traforo ferroviario del Colle di Tenda,"Tunnel du col de Tende / Traforo ferroviario del Colle di Tenda, D 6204, Tende, Nice, Alpes-Maritimes, Provence-Alpes-Côte d'Azur, France métropolitaine, 06430, France",tunnel,yes,0.8730818704926235,"La tratta urbana di competenza del GTT è quella che parte da Torino Dora e che va sino alla periferia Nord al confine con il comune di Venaria Reale (direzione Caselle Torinese - Aeroporto Sandro Pertini - Ceres). Le linee ferroviarie principali che si dipartono da Torino sono quelle che vanno verso Genova (via Asti e Alessandria), verso Milano (via Novara e Vercelli) e verso la Francia (via Bardonecchia e il Traforo ferroviario del Frejus) e Ventimiglia (via Cuneo e il Traforo ferroviario del Colle di Tenda). Ci sono poi linee minori verso Ivrea-Aosta, Mondovì-Savona, Pinerolo-Torre Pellice, Trofarello-Chieri, Cirié-Lanzo Torinese-Ceres e Rivarolo Canavese-Cuorgnè-Pont Canavese."
